"id","detection_image_path","destination_images","destination_labels","label","cropped_image","classification_dest_image"
"WCAM13_2025-06-25 07:46:33","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/25062025-074633-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/images/25062025-074633-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/labels/25062025-074633-WCAM13.txt","0 0.1964 0.4072 0.3885 0.3921
0 0.6236 0.2192 0.0835 0.1213","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/day/Kangaroo/WCAM13_2025_06_25_07_46_33_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/day/Kangaroo/correct_WCAM13_2025_06_25_07_46_33_Kangaroo_0.JPG"
"WCAM13_2025-06-25 07:46:33","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/25062025-074633-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/images/25062025-074633-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/labels/25062025-074633-WCAM13.txt","0 0.1964 0.4072 0.3885 0.3921
0 0.6236 0.2192 0.0835 0.1213","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/day/low_confidence/Rabbit/WCAM13_2025_06_25_07_46_33_Rabbit_1.JPG","wild_deserts_outputs/training/classification_training/day/Kangaroo/incorrect_WCAM13_2025_06_25_07_46_33_Rabbit_1.JPG"
"WCAM13_2025-06-25 07:46:34","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/25062025-074634-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/images/25062025-074634-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/labels/25062025-074634-WCAM13.txt","0 0.2221 0.4206 0.4414 0.371
0 0.6228 0.2191 0.0805 0.121","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/day/Kangaroo/WCAM13_2025_06_25_07_46_34_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/day/Kangaroo/correct_WCAM13_2025_06_25_07_46_34_Kangaroo_0.JPG"
"WCAM13_2025-06-25 07:46:34","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/25062025-074634-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/images/25062025-074634-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/labels/25062025-074634-WCAM13.txt","0 0.2221 0.4206 0.4414 0.371
0 0.6228 0.2191 0.0805 0.121","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/day/low_confidence/Rabbit/WCAM13_2025_06_25_07_46_34_Rabbit_1.JPG","wild_deserts_outputs/training/classification_training/day/Kangaroo/incorrect_WCAM13_2025_06_25_07_46_34_Rabbit_1.JPG"
"WCAM13_2025-06-25 07:46:35","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/25062025-074635-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/images/25062025-074635-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/labels/25062025-074635-WCAM13.txt","0 0.6224 0.2192 0.0796 0.1209","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/day/low_confidence/Rabbit/WCAM13_2025_06_25_07_46_35_Rabbit_0.JPG","wild_deserts_outputs/training/classification_training/day/Kangaroo/incorrect_WCAM13_2025_06_25_07_46_35_Rabbit_0.JPG"
"WCAM13_2025-06-25 07:46:56","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/25062025-074656-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/images/25062025-074656-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/labels/25062025-074656-WCAM13.txt","0 0.3709 0.3461 0.1338 0.336
0 0.6202 0.2285 0.0769 0.1022","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/day/low_confidence/Kangaroo/WCAM13_2025_06_25_07_46_56_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/day/Kangaroo/correct_WCAM13_2025_06_25_07_46_56_Kangaroo_0.JPG"
"WCAM13_2025-06-25 07:46:56","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/25062025-074656-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/images/25062025-074656-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/labels/25062025-074656-WCAM13.txt","0 0.3709 0.3461 0.1338 0.336
0 0.6202 0.2285 0.0769 0.1022","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/day/low_confidence/Rabbit/WCAM13_2025_06_25_07_46_56_Rabbit_1.JPG","wild_deserts_outputs/training/classification_training/day/Kangaroo/incorrect_WCAM13_2025_06_25_07_46_56_Rabbit_1.JPG"
"WCAM13_2025-06-25 07:46:57","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/25062025-074657-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/images/25062025-074657-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/labels/25062025-074657-WCAM13.txt","0 0.3922 0.3579 0.1129 0.3194
0 0.6197 0.2289 0.0782 0.0998","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/day/low_confidence/Kangaroo/WCAM13_2025_06_25_07_46_57_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/day/Kangaroo/correct_WCAM13_2025_06_25_07_46_57_Kangaroo_0.JPG"
"WCAM13_2025-06-25 07:46:57","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/25062025-074657-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/images/25062025-074657-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/labels/25062025-074657-WCAM13.txt","0 0.3922 0.3579 0.1129 0.3194
0 0.6197 0.2289 0.0782 0.0998","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/day/low_confidence/Rabbit/WCAM13_2025_06_25_07_46_57_Rabbit_1.JPG","wild_deserts_outputs/training/classification_training/day/Kangaroo/incorrect_WCAM13_2025_06_25_07_46_57_Rabbit_1.JPG"
"WCAM13_2025-06-25 07:46:58","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/25062025-074658-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/images/25062025-074658-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/labels/25062025-074658-WCAM13.txt","0 0.3783 0.2514 0.0653 0.2895
0 0.6237 0.2288 0.0835 0.1024","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/day/low_confidence/Kangaroo/WCAM13_2025_06_25_07_46_58_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/day/Kangaroo/correct_WCAM13_2025_06_25_07_46_58_Kangaroo_0.JPG"
"WCAM13_2025-06-25 07:46:58","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/25062025-074658-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/images/25062025-074658-WCAM13.JPG","wild_deserts_outputs/training/detection_training/day/labels/25062025-074658-WCAM13.txt","0 0.3783 0.2514 0.0653 0.2895
0 0.6237 0.2288 0.0835 0.1024","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/day/low_confidence/Rabbit/WCAM13_2025_06_25_07_46_58_Rabbit_1.JPG","wild_deserts_outputs/training/classification_training/day/Kangaroo/incorrect_WCAM13_2025_06_25_07_46_58_Rabbit_1.JPG"
"WCAM13_2025-06-26 06:15:25","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/26062025-061525-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/26062025-061525-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/26062025-061525-WCAM13.txt","0 0.6662 0.2366 0.2319 0.4334","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_06_26_06_15_25_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_06_26_06_15_25_Kangaroo_0.JPG"
"WCAM13_2025-06-26 06:15:26","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/26062025-061526-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/26062025-061526-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/26062025-061526-WCAM13.txt","0 0.6931 0.2733 0.2652 0.3551
0 0.6287 0.2325 0.0811 0.1193","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_06_26_06_15_26_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_06_26_06_15_26_Kangaroo_0.JPG"
"WCAM13_2025-06-26 06:15:26","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/26062025-061526-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/26062025-061526-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/26062025-061526-WCAM13.txt","0 0.6931 0.2733 0.2652 0.3551
0 0.6287 0.2325 0.0811 0.1193","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_06_26_06_15_26_Kangaroo_1.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_06_26_06_15_26_Kangaroo_1.JPG"
"WCAM13_2025-06-26 06:15:27","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/26062025-061527-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/26062025-061527-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/26062025-061527-WCAM13.txt","0 0.687 0.2763 0.2683 0.3568
0 0.6291 0.2318 0.0822 0.1222","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_06_26_06_15_27_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_06_26_06_15_27_Kangaroo_0.JPG"
"WCAM13_2025-06-26 06:15:27","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/26062025-061527-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/26062025-061527-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/26062025-061527-WCAM13.txt","0 0.687 0.2763 0.2683 0.3568
0 0.6291 0.2318 0.0822 0.1222","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_06_26_06_15_27_Kangaroo_1.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_06_26_06_15_27_Kangaroo_1.JPG"
"WCAM13_2025-06-26 06:15:56","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/26062025-061556-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/26062025-061556-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/26062025-061556-WCAM13.txt","0 0.7432 0.2407 0.1064 0.1896
0 0.2247 0.304 0.4492 0.5654","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_06_26_06_15_56_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_06_26_06_15_56_Kangaroo_0.JPG"
"WCAM13_2025-06-26 06:15:56","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/26062025-061556-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/26062025-061556-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/26062025-061556-WCAM13.txt","0 0.7432 0.2407 0.1064 0.1896
0 0.2247 0.304 0.4492 0.5654","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_06_26_06_15_56_Kangaroo_1.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_06_26_06_15_56_Kangaroo_1.JPG"
"WCAM13_2025-06-26 06:15:57","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/26062025-061557-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/26062025-061557-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/26062025-061557-WCAM13.txt","0 0.7439 0.2404 0.1085 0.1925
0 0.6133 0.2356 0.046 0.1111","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_06_26_06_15_57_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_06_26_06_15_57_Kangaroo_0.JPG"
"WCAM13_2025-06-26 06:15:57","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/26062025-061557-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/26062025-061557-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/26062025-061557-WCAM13.txt","0 0.7439 0.2404 0.1085 0.1925
0 0.6133 0.2356 0.046 0.1111","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_06_26_06_15_57_Kangaroo_1.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_06_26_06_15_57_Kangaroo_1.JPG"
"WCAM13_2025-06-26 06:15:58","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/26062025-061558-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/26062025-061558-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/26062025-061558-WCAM13.txt","0 0.7465 0.2397 0.1131 0.1946
0 0.6164 0.2335 0.0517 0.1146","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_06_26_06_15_58_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_06_26_06_15_58_Kangaroo_0.JPG"
"WCAM13_2025-06-26 06:15:58","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/26062025-061558-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/26062025-061558-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/26062025-061558-WCAM13.txt","0 0.7465 0.2397 0.1131 0.1946
0 0.6164 0.2335 0.0517 0.1146","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM13_2025_06_26_06_15_58_Kangaroo_1.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_06_26_06_15_58_Kangaroo_1.JPG"
"WCAM13_2025-06-26 11:02:49","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM13/100RECNX/26062025-110249-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/images/26062025-110249-WCAM13.JPG","wild_deserts_outputs/training/detection_training/night/labels/26062025-110249-WCAM13.txt","0 0.5 0.497 0.9999 0.9486","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/low_confidence/Kangaroo/WCAM13_2025_06_26_11_02_49_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM13_2025_06_26_11_02_49_Kangaroo_0.JPG"
"WCAM15_2025-05-30 06:38:55","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM15/100RECNX/30052025-063855-WCAM15.JPG","wild_deserts_outputs/training/detection_training/day/images/30052025-063855-WCAM15.JPG","wild_deserts_outputs/training/detection_training/day/labels/30052025-063855-WCAM15.txt","0 0.7526 0.5186 0.2701 0.332","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/day/Kangaroo/WCAM15_2025_05_30_06_38_55_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/day/Kangaroo/correct_WCAM15_2025_05_30_06_38_55_Kangaroo_0.JPG"
"WCAM15_2025-05-30 20:21:56","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM15/100RECNX/30052025-202156-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/images/30052025-202156-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/labels/30052025-202156-WCAM15.txt","0 0.0427 0.3854 0.0852 0.4928","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM15_2025_05_30_20_21_56_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM15_2025_05_30_20_21_56_Kangaroo_0.JPG"
"WCAM15_2025-05-30 20:34:40","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM15/100RECNX/30052025-203440-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/images/30052025-203440-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/labels/30052025-203440-WCAM15.txt","0 0.6439 0.4716 0.2168 0.3175","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM15_2025_05_30_20_34_40_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM15_2025_05_30_20_34_40_Kangaroo_0.JPG"
"WCAM15_2025-05-30 20:36:34","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM15/100RECNX/30052025-203634-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/images/30052025-203634-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/labels/30052025-203634-WCAM15.txt","0 0.2813 0.5534 0.4597 0.489","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM15_2025_05_30_20_36_34_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM15_2025_05_30_20_36_34_Kangaroo_0.JPG"
"WCAM15_2025-05-30 20:36:40","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM15/100RECNX/30052025-203640-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/images/30052025-203640-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/labels/30052025-203640-WCAM15.txt","0 0.0474 0.5213 0.0946 0.2962","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM15_2025_05_30_20_36_40_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM15_2025_05_30_20_36_40_Kangaroo_0.JPG"
"WCAM15_2025-05-30 20:37:20","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM15/100RECNX/30052025-203720-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/images/30052025-203720-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/labels/30052025-203720-WCAM15.txt","0 0.5881 0.4986 0.8237 0.9517","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM15_2025_05_30_20_37_20_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM15_2025_05_30_20_37_20_Kangaroo_0.JPG"
"WCAM15_2025-05-30 20:37:22","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM15/100RECNX/30052025-203722-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/images/30052025-203722-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/labels/30052025-203722-WCAM15.txt","0 0.5851 0.4951 0.8298 0.9611","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM15_2025_05_30_20_37_22_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM15_2025_05_30_20_37_22_Kangaroo_0.JPG"
"WCAM15_2025-05-30 20:37:23","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM15/100RECNX/30052025-203723-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/images/30052025-203723-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/labels/30052025-203723-WCAM15.txt","0 0.4999 0.4953 0.9999 0.9528","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM15_2025_05_30_20_37_23_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM15_2025_05_30_20_37_23_Kangaroo_0.JPG"
"WCAM15_2025-05-30 20:37:27","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM15/100RECNX/30052025-203727-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/images/30052025-203727-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/labels/30052025-203727-WCAM15.txt","0 0.5 0.4946 1 0.9513","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/low_confidence/Dingo/WCAM15_2025_05_30_20_37_27_Dingo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/incorrect_WCAM15_2025_05_30_20_37_27_Dingo_0.JPG"
"WCAM15_2025-05-30 20:37:28","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM15/100RECNX/30052025-203728-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/images/30052025-203728-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/labels/30052025-203728-WCAM15.txt","0 0.5 0.4947 1 0.9513","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM15_2025_05_30_20_37_28_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM15_2025_05_30_20_37_28_Kangaroo_0.JPG"
"WCAM15_2025-05-30 20:37:32","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM15/100RECNX/30052025-203732-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/images/30052025-203732-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/labels/30052025-203732-WCAM15.txt","0 0.5 0.4947 1 0.9524","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM15_2025_05_30_20_37_32_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM15_2025_05_30_20_37_32_Kangaroo_0.JPG"
"WCAM15_2025-05-30 20:37:36","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM15/100RECNX/30052025-203736-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/images/30052025-203736-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/labels/30052025-203736-WCAM15.txt","0 0.1249 0.5422 0.2498 0.8669","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM15_2025_05_30_20_37_36_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM15_2025_05_30_20_37_36_Kangaroo_0.JPG"
"WCAM15_2025-05-30 20:37:39","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM15/100RECNX/30052025-203739-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/images/30052025-203739-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/labels/30052025-203739-WCAM15.txt","0 0.0624 0.4972 0.1244 0.6506","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/low_confidence/Kangaroo/WCAM15_2025_05_30_20_37_39_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM15_2025_05_30_20_37_39_Kangaroo_0.JPG"
"WCAM15_2025-05-30 20:49:56","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM15/100RECNX/30052025-204956-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/images/30052025-204956-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/labels/30052025-204956-WCAM15.txt","0 0.3352 0.4732 0.0999 0.2487","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM15_2025_05_30_20_49_56_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM15_2025_05_30_20_49_56_Kangaroo_0.JPG"
"WCAM15_2025-05-30 21:00:11","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM15/100RECNX/30052025-210011-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/images/30052025-210011-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/labels/30052025-210011-WCAM15.txt","0 0.5081 0.4761 0.1325 0.3001","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM15_2025_05_30_21_00_11_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM15_2025_05_30_21_00_11_Kangaroo_0.JPG"
"WCAM15_2025-05-30 21:03:11","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/WCAM15/100RECNX/30052025-210311-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/images/30052025-210311-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/labels/30052025-210311-WCAM15.txt","0 0.1129 0.5237 0.2242 0.6119","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_06_WCAM_originals/outputs/classification/night/Kangaroo/WCAM15_2025_05_30_21_03_11_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM15_2025_05_30_21_03_11_Kangaroo_0.JPG"
