"id","detection_image_path","destination_images","destination_labels","label","cropped_image","classification_dest_image"
"WCAM14_2025-02-21 03:05:55","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-030555-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-030555-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-030555-WCAM14.txt","0 0.4365 0.3344 0.4938 0.3725","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_05_55_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_05_55_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:05:56","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-030556-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-030556-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-030556-WCAM14.txt","0 0.396 0.2688 0.5623 0.5","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_05_56_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_05_56_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:05:57","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-030557-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-030557-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-030557-WCAM14.txt","0 0.3954 0.2695 0.5619 0.5009","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_05_57_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_05_57_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:07:18","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-030718-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-030718-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-030718-WCAM14.txt","0 0.3001 0.3542 0.2798 0.5172","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_07_18_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_07_18_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:07:19","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-030719-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-030719-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-030719-WCAM14.txt","0 0.3 0.3555 0.2793 0.5188","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_07_19_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_07_19_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:07:20","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-030720-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-030720-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-030720-WCAM14.txt","0 0.3001 0.3556 0.2788 0.5174","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_07_20_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_07_20_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:07:23","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-030723-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-030723-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-030723-WCAM14.txt","0 0.3036 0.3607 0.2849 0.5254","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_07_23_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_07_23_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:07:24","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-030724-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-030724-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-030724-WCAM14.txt","0 0.3293 0.3641 0.3375 0.5284","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_07_24_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_07_24_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:07:25","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-030725-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-030725-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-030725-WCAM14.txt","0 0.3017 0.3579 0.2803 0.507","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_07_25_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_07_25_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:07:27","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-030727-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-030727-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-030727-WCAM14.txt","0 0.2082 0.4892 0.4163 0.9375","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_07_27_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_07_27_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:07:28","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-030728-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-030728-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-030728-WCAM14.txt","0 0.2152 0.493 0.4022 0.9476","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_07_28_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_07_28_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:07:29","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-030729-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-030729-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-030729-WCAM14.txt","0 0.2076 0.4951 0.4152 0.9537","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_07_29_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_07_29_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:07:30","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-030730-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-030730-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-030730-WCAM14.txt","0 0.266 0.4952 0.532 0.9554","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_07_30_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_07_30_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:07:31","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-030731-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-030731-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-030731-WCAM14.txt","0 0.4778 0.3828 0.4504 0.7241","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_07_31_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_07_31_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:07:32","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-030732-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-030732-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-030732-WCAM14.txt","0 0.5124 0.3844 0.4269 0.7264","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_07_32_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_07_32_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:07:34","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-030734-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-030734-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-030734-WCAM14.txt","0 0.7463 0.3729 0.5073 0.7068","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_07_34_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_07_34_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:24","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031424-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031424-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031424-WCAM14.txt","0 0.3058 0.3542 0.2854 0.5801","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_24_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_24_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:25","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031425-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031425-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031425-WCAM14.txt","0 0.3392 0.3971 0.3496 0.6261","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_25_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_25_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:26","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031426-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031426-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031426-WCAM14.txt","0 0.3416 0.3831 0.351 0.6534","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_26_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_26_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:31","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031431-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031431-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031431-WCAM14.txt","0 0.4605 0.3905 0.4083 0.6595","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_31_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_31_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:32","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031432-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031432-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031432-WCAM14.txt","0 0.4671 0.3939 0.3953 0.6605","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_32_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_32_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:33","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031433-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031433-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031433-WCAM14.txt","0 0.4659 0.3948 0.3973 0.6605","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_33_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_33_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:35","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031435-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031435-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031435-WCAM14.txt","0 0.4684 0.3994 0.3924 0.665","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_35_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_35_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:36","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031436-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031436-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031436-WCAM14.txt","0 0.4693 0.3995 0.3899 0.6645","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_36_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_36_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:37","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031437-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031437-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031437-WCAM14.txt","0 0.4685 0.3976 0.3925 0.6599","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_37_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_37_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:38","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031438-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031438-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031438-WCAM14.txt","0 0.4682 0.3977 0.3973 0.6574","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_38_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_38_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:39","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031439-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031439-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031439-WCAM14.txt","0 0.4775 0.3769 0.3779 0.6839","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_39_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_39_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:40","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031440-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031440-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031440-WCAM14.txt","0 0.4735 0.3798 0.3743 0.7218","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_40_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_40_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:44","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031444-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031444-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031444-WCAM14.txt","0 0.473 0.3686 0.3822 0.6988","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_44_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_44_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:45","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031445-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031445-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031445-WCAM14.txt","0 0.4732 0.3686 0.3815 0.6973","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_45_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_45_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:46","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031446-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031446-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031446-WCAM14.txt","0 0.4728 0.3683 0.3833 0.6989","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_46_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_46_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:51","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031451-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031451-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031451-WCAM14.txt","0 0.5768 0.3902 0.5696 0.6542","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_51_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_51_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:52","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031452-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031452-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031452-WCAM14.txt","0 0.6088 0.4042 0.6239 0.7176
0 0.1527 0.7284 0.3053 0.4922","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_52_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_52_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:53","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031453-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031453-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031453-WCAM14.txt","0 0.6652 0.4186 0.6695 0.6817","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_53_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_53_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:54","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031454-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031454-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031454-WCAM14.txt","0 0.8048 0.3873 0.39 0.7335
0 0.1524 0.7288 0.3048 0.4915","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_54_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_54_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:55","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031455-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031455-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031455-WCAM14.txt","0 0.8021 0.3635 0.3947 0.6676
0 0.1531 0.728 0.3061 0.4931","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_55_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_55_Kangaroo_0.JPG"
"WCAM14_2025-02-21 03:14:56","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM14/100RECNX/21022025-031456-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/images/21022025-031456-WCAM14.JPG","wild_deserts_outputs/training/detection_training/night/labels/21022025-031456-WCAM14.txt","0 0.8183 0.3779 0.363 0.69
0 0.1515 0.7291 0.3029 0.4908","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM14_2025_02_21_03_14_56_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM14_2025_02_21_03_14_56_Kangaroo_0.JPG"
"WCAM15_2025-02-05 01:40:14","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM15/100RECNX/05022025-014014-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/images/05022025-014014-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/labels/05022025-014014-WCAM15.txt","0 0.5422 0.5451 0.6616 0.8603","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM15_2025_02_05_01_40_14_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM15_2025_02_05_01_40_14_Kangaroo_0.JPG"
"WCAM15_2025-02-05 01:40:15","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM15/100RECNX/05022025-014015-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/images/05022025-014015-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/labels/05022025-014015-WCAM15.txt","0 0.5423 0.5448 0.6606 0.8611","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM15_2025_02_05_01_40_15_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM15_2025_02_05_01_40_15_Kangaroo_0.JPG"
"WCAM15_2025-02-05 01:40:16","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/WCAM15/100RECNX/05022025-014016-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/images/05022025-014016-WCAM15.JPG","wild_deserts_outputs/training/detection_training/night/labels/05022025-014016-WCAM15.txt","0 0.5427 0.5475 0.6608 0.8564","/home/willwright/Documents/wild_deserts_outputs/raw_data/2025_02_WCAM_originals/outputs/classification/night/Kangaroo/WCAM15_2025_02_05_01_40_16_Kangaroo_0.JPG","wild_deserts_outputs/training/classification_training/night/Kangaroo/correct_WCAM15_2025_02_05_01_40_16_Kangaroo_0.JPG"
